时间,系统总CPU%,可用内存MB,后端CPU%,后端内存MB,JMeterCPU%,JMeter内存MB,MySQLCPU%,MySQL内存MB,DB连接数,DB活跃连接
11:48:36,5,4173,0,923.4,0,118.8,0,59.3,1,1
11:48:38,6,4184,0,923.4,0,118.9,0,59.3,1,1
11:48:40,4,4183,0,923.4,0,118.9,0,59.3,1,1
11:48:42,5,4184,0,923.4,0,118.9,0,59.3,1,1
11:48:44,5,4183,0,923.4,0,118.9,0,59.3,1,1
11:48:46,6,4184,0,923.4,0,118.9,0,59.3,1,1
11:48:48,5,4183,0,923.4,0,118.9,0,59.3,1,1
11:48:50,6,4187,0,923.4,0,118.9,0,59.3,1,1
11:48:53,5,4183,0,923.4,0,118.9,0,59.3,1,1
11:48:55,10,4185,0,923.4,0,118.9,0,59.3,1,1
11:48:57,7,4185,0,923.4,0,118.9,0,59.3,1,1
11:48:59,7,4192,0,923.4,0,118.9,0,59.3,1,1
11:49:01,6,4176,0,923.4,0,118.9,0,59.3,1,1
11:49:03,4,4174,0,923.4,0,118.9,0,59.3,1,1
11:49:05,6,4175,0,923.4,0,118.9,0,59.3,1,1
11:49:07,5,4173,0,923.4,0,118.9,0,59.3,1,1
11:49:09,4,4173,0,923.4,0,118.9,0,59.3,1,1
11:49:11,5,4176,0,923.4,0,118.9,0,59.3,1,1
11:49:13,7,4178,0,923.4,0,118.9,0,59.3,1,1
11:49:15,6,4173,0,923.4,0,118.9,0,59.3,1,1
11:49:17,5,4174,0,923.4,0,118.9,0,59.3,1,1
11:49:19,4,4174,0,923.4,0,118.9,0,59.3,1,1
11:49:22,6,4178,0,923.4,0,118.9,0,59.3,1,1
11:49:24,5,4174,0,923.4,0,119.0,0,59.3,1,1
11:49:26,6,4171,0,923.4,0,119.0,0,59.3,1,1
11:49:28,9,4177,0,923.4,0,119.0,0,59.3,1,1
11:49:30,7,4179,0,923.4,0,119.0,0,59.3,1,1
11:49:32,3,4180,0,923.4,0,119.0,0,59.3,1,1
11:49:34,5,4179,0,923.4,0,119.0,0,59.3,1,1
11:49:36,5,4181,0,923.4,0,119.0,0,59.3,1,1
11:49:38,4,4183,0,923.4,0,119.0,0,59.3,1,1
11:49:40,5,4183,0,923.4,0,119.0,0,59.3,1,1
11:49:42,5,4192,0,923.4,0,119.0,0,59.3,1,1
11:49:44,5,4196,0,923.4,0,119.0,0,59.3,1,1
11:49:46,5,4195,0,923.4,0,119.0,0,59.3,1,1
11:49:49,6,4197,0,923.4,0,119.0,0,59.3,1,1
11:49:51,4,4202,0,923.4,0,119.0,0,59.3,1,1
11:49:53,6,4203,0,923.4,0,119.0,0,59.3,1,1
11:49:55,4,4206,0,923.4,0,119.0,0,59.3,1,1
11:49:57,6,4209,0,923.4,0,119.0,0,59.3,1,1
11:49:59,6,4208,0,923.4,0,119.0,0,59.3,1,1
11:50:01,8,4209,0,923.4,0,119.0,0,59.3,1,1
11:50:03,7,4211,0,923.4,0,119.0,0,59.3,1,1
11:50:05,7,4210,0,923.4,0,119.0,0,59.3,1,1
11:50:07,4,4212,0,923.4,0,119.0,0,59.3,1,1
11:50:09,5,4210,0,923.4,0,119.0,0,59.3,1,1
11:50:11,6,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:13,5,4212,0,923.4,0,119.1,0,59.3,1,1
11:50:15,5,4212,0,923.4,0,119.1,0,59.3,1,1
11:50:18,6,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:20,5,4212,0,923.4,0,119.1,0,59.3,1,1
11:50:22,5,4209,0,923.4,0,119.1,0,59.3,1,1
11:50:24,7,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:26,5,4215,0,923.4,0,119.1,0,59.3,1,1
11:50:28,5,4215,0,923.4,0,119.1,0,59.3,1,1
11:50:30,7,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:32,7,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:34,7,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:36,6,4215,0,923.4,0,119.1,0,59.3,1,1
11:50:38,5,4212,0,923.4,0,119.1,0,59.3,1,1
11:50:40,7,4211,0,923.4,0,119.1,0,59.3,1,1
11:50:42,5,4211,0,923.4,0,119.1,0,59.3,1,1
11:50:45,4,4211,0,923.4,0,119.1,0,59.3,1,1
11:50:47,5,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:49,5,4212,0,923.4,0,119.1,0,59.3,1,1
11:50:51,6,4211,0,923.4,0,119.1,0,59.3,1,1
11:50:53,7,4213,0,923.4,0,119.1,0,59.3,1,1
11:50:55,5,4211,0,923.4,0,119.1,0,59.3,1,1
11:50:57,6,4214,0,923.4,0,119.1,0,59.3,1,1
11:50:59,5,4211,0,923.4,0,119.1,0,59.3,1,1
11:51:01,4,4211,0,923.4,0,119.1,0,59.3,1,1
11:51:03,4,4210,0,923.4,0,119.2,0,59.3,1,1
11:51:05,6,4209,0,923.4,0,119.2,0,59.3,1,1
11:51:07,9,4210,0,923.4,0,119.2,0,59.3,1,1
11:51:09,8,4211,0,923.4,0,119.2,0,59.3,1,1
11:51:11,8,4213,0,923.4,0,119.2,0,59.3,1,1
11:51:14,7,4211,0,923.4,0,119.2,0,59.3,1,1
11:51:16,4,4222,0,923.4,0,119.2,0,59.3,1,1
11:51:18,5,4223,0,923.4,0,119.2,0,59.3,1,1
11:51:20,5,4221,0,923.4,0,119.2,0,59.3,1,1
11:51:22,6,4221,0,923.4,0,119.2,0,59.3,1,1
11:51:24,4,4219,0,923.4,0,119.2,0,59.3,1,1
11:51:26,4,4219,0,923.4,0,119.2,0,59.3,1,1
11:51:28,5,4221,0,923.4,0,119.2,0,59.3,1,1
11:51:30,5,4220,0,923.4,0,119.2,0,59.3,1,1
11:51:32,6,4219,0,923.4,0,119.2,0,59.3,1,1
11:51:34,5,4220,0,923.4,0,119.2,0,59.3,1,1
11:51:36,4,4223,0,923.4,0,119.2,0,59.3,1,1
11:51:38,8,4218,0,923.4,0,119.2,0,59.3,1,1
11:51:40,8,4217,0,923.4,0,119.2,0,59.3,1,1
11:51:43,6,4218,0,923.4,0,119.2,0,59.3,1,1
11:51:45,6,4219,0,923.4,0,119.2,0,59.3,1,1
11:51:47,7,4220,0,923.4,0,119.2,0,59.3,1,1
11:51:49,5,4223,0,923.4,0,119.2,0,59.3,1,1
11:51:51,4,4221,0,923.4,0,119.2,0,59.3,1,1
11:51:53,4,4226,0,923.4,0,119.2,0,59.3,1,1
11:51:55,15,4174,0,923.4,0,119.2,0,59.3,1,1
11:51:57,11,4172,0,923.4,0,119.2,0,59.3,1,1
11:51:59,3,4174,0,923.4,0,119.3,0,59.3,1,1
11:52:01,7,4175,0,923.4,0,119.3,0,59.3,1,1
11:52:03,5,4173,0,923.4,0,119.3,0,59.3,1,1
11:52:05,5,4174,0,923.4,0,119.3,0,59.3,1,1
11:52:07,6,4176,0,923.4,0,119.3,0,59.3,1,1
11:52:09,9,4182,0,923.4,0,119.3,0,59.3,1,1
11:52:11,10,4185,0,923.4,0,119.3,0,59.3,1,1
11:52:14,23,4094,0,923.4,0,119.3,0,59.3,1,1
11:52:16,17,4176,0,923.4,0,119.3,0,59.3,1,1
11:52:18,7,4185,0,923.4,0,119.3,0,59.3,1,1
11:52:20,5,4188,0,923.4,0,119.3,0,59.3,1,1
11:52:22,5,4189,0,923.4,0,119.3,0,59.3,1,1
11:52:24,8,4182,0,923.4,0,119.3,0,59.3,1,1
11:52:26,5,4187,0,923.4,0,119.3,0,59.3,1,1
11:52:28,5,4186,0,923.4,0,119.3,0,59.3,1,1
11:52:30,5,4188,0,923.4,0,119.3,0,59.3,1,1
11:52:32,9,4186,0,923.4,0,119.3,0,59.3,1,1
11:52:34,11,4193,0,923.4,0,119.3,0,59.3,1,1
11:52:36,6,4193,0,923.4,0,119.3,0,59.3,1,1
11:52:38,6,4191,0,923.4,0,119.3,0,59.3,1,1
11:52:41,6,4195,0,923.4,0,119.3,0,59.3,1,1
11:52:43,8,4196,0,923.4,0,119.3,0,59.3,1,1
11:52:45,11,4184,0,923.4,0,119.3,0,59.3,1,1
11:52:47,7,4181,0,923.4,0,119.3,0,59.3,1,1
11:52:49,5,4182,0,923.4,0,119.4,0,59.3,1,1
11:52:51,5,4188,0,923.4,0,119.4,0,59.3,1,1
11:52:53,6,4186,0,923.4,0,119.4,0,59.3,1,1
11:52:55,7,4192,0,923.4,0,119.4,0,59.3,1,1
11:52:57,4,4199,0,923.4,0,119.4,0,59.3,1,1
11:52:59,6,4196,0,923.4,0,119.4,0,59.3,1,1
11:53:01,8,4190,0,923.4,0,119.4,0,59.3,1,1
11:53:03,6,4195,0,923.4,0,119.4,0,59.3,1,1
11:53:05,9,4197,0,923.4,0,119.4,0,59.3,1,1
11:53:07,7,4196,0,923.4,0,119.4,0,59.3,1,1
11:53:09,5,4199,0,923.4,0,119.4,0,59.3,1,1
11:53:11,5,4198,0,923.4,0,119.4,0,59.3,1,1
11:53:13,5,4200,0,923.4,0,119.4,0,59.3,1,1
11:53:16,4,4202,0,923.4,0,119.4,0,59.3,1,1
11:53:18,8,4205,0,923.4,0,119.4,0,59.3,1,1
11:53:20,7,4204,0,923.4,0,119.4,0,59.3,1,1
11:53:22,12,4177,0,923.4,0,119.4,0,59.3,1,1
11:53:24,12,4088,0,923.4,0,119.4,0,59.3,1,1
11:53:26,24,3927,0,923.4,0,119.4,0,59.3,1,1
11:53:28,37,3384,0,923.4,0,119.4,0,59.3,1,1
11:53:30,53,2819,0,923.4,0,119.4,0,59.3,1,1
11:53:32,28,2553,0,923.4,0,119.4,0,59.3,1,1
11:53:34,8,2525,0,923.4,0,119.4,0,59.3,1,1
11:53:36,7,2517,0,923.4,0,119.4,0,59.3,1,1
11:53:38,7,2541,0,923.4,0,119.4,0,59.3,1,1
11:53:40,7,2595,0,923.4,0,119.5,0,59.3,1,1
11:53:43,6,2588,0,923.4,0,119.5,0,59.3,1,1
11:53:45,5,2596,0,923.4,0,119.5,0,59.3,1,1
11:53:47,21,2243,0,923.4,0,119.5,0,59.3,1,1
11:53:49,41,1852,0,923.4,0,119.5,0,59.3,1,1
11:53:51,27,1799,0,923.4,0,119.5,0,59.3,1,1
11:53:53,20,1803,0,923.4,0,119.5,0,59.3,1,1
11:53:55,19,1778,0,923.4,0,119.5,0,59.3,1,1
11:53:57,28,2133,0,923.4,0,119.5,0,59.3,1,1
11:53:59,21,2698,0,923.4,0,119.5,0,59.3,1,1
11:54:01,14,2674,0,923.4,0,119.5,0,59.3,1,1
11:54:03,16,2688,0,923.4,0,119.5,0,59.3,1,1
11:54:05,15,2715,0,923.4,0,119.5,0,59.3,1,1
11:54:07,19,2648,0,923.4,0,119.5,0,59.3,1,1
11:54:10,14,2633,0,923.4,0,119.5,0,59.3,1,1
11:54:12,10,2628,0,923.4,0,119.5,0,59.3,1,1
11:54:14,11,2620,0,923.4,0,119.5,0,59.3,1,1
